,distance,flow,popden
335,19.78073077393845,1029,37900.20000000001
336,19.974906777153997,516,40774.99999999981
337,24.039035935283522,667,23722.600000000115
338,43.73130016027958,1723,61754.20000000044
339,47.612374979584985,1279,50555.60000000029
340,29.462323019780772,907,38014.19999999999
341,22.642915892447547,923,53049.300000000236
342,22.946824198419545,554,10691.200000000052
343,57.563615800999436,2040,113380.79999999882
344,22.970774667122715,511,35113.100000000064
345,41.8349169337312,1162,85780.49999999933
346,104.63725985300776,5454,122941.60000000207
347,81.968161203849,2064,40016.49999999939
348,91.41912255862438,4112,152893.80000000008
349,52.1741975848776,1794,66616.5
350,90.80965655517845,3468,107824.50000000153
351,25.9143917113042,695,35720.99999999994
352,96.67860254042226,3560,111766.40000000161
353,30.790496943865325,709,46510.5
354,99.41071591472064,3173,165640.69999999925
355,114.53552912493818,3313,196465.50000000407
356,176.49465888259337,33065,357616.0
357,209.39433346309838,16439,56710.799999998024
358,44.29259404037239,745,53725.70000000027
359,23.100717251227312,317,24796.5
360,198.2099531189635,13716,197096.09999999256
361,111.88724477719703,2575,140020.99999999904
362,66.92954178917336,1114,89889.59999999919
363,115.07102408627067,2408,194115.40000000305
364,33.207401609854095,700,30494.100000000137
365,61.729648633311164,1280,86361.59999999967
366,121.54186421325791,3544,159327.0
367,115.82121763028536,3167,90600.0
368,174.8499821547734,6449,254030.70000000656
369,210.3245536738381,19966,215373.6000000086
370,56.357157462914394,1034,75200.79999999993
371,168.23970453112608,3785,269886.0
372,140.19358321907453,4511,165642.59999999913
373,112.78329517605245,2775,142881.80000000086
374,111.70261847446434,2858,127195.19999999779
375,66.39075527551766,1383,104194.79999999914
376,117.77651803500707,3676,121080.39999999793
377,113.44620842088634,3640,167907.00000000306
378,31.199041366556923,582,49126.000000000255
379,122.349857903118,3909,133114.00000000207
380,118.6615752352428,3252,60356.20000000097
381,88.7552223201694,2402,88063.00000000061
382,29.62529426491402,768,39362.39999999979
383,67.52223682030976,2529,39587.60000000005
384,45.670225768607644,1436,28060.0
385,21.37071226614385,547,19573.40000000008
386,21.821864624575863,599,16144.5
387,94.67271766376837,4837,82823.4000000004
388,23.654303991368447,780,30692.899999999852
389,22.920600985152998,777,9909.000000000005
390,11.392575016676497,350,22243.00000000003
391,41.00724896461631,1294,61083.59999999957
392,41.819015985298044,1448,69825.0
393,33.016312399383835,1064,39010.0
394,27.851922864413382,1075,26433.0
395,78.54772794091973,2939,47989.5
396,92.51775326302284,5136,78758.40000000011
397,29.771980106828927,796,18450.0
398,16.87999782016037,482,35215.200000000055
399,25.863823686398355,980,27507.600000000133
400,41.62107436619466,1276,56453.39999999955
401,49.07609616066821,1818,28791.0
402,24.29140980265435,748,23391.60000000013
403,42.99065049589509,1522,56077.200000000405
404,35.98531541538345,792,42761.60000000009
405,73.82028287719096,3110,66028.79999999913
406,25.407648926462738,813,38357.200000000004
407,52.65486548331594,2010,64347.200000000616
408,34.7011569129872,1033,41618.4999999997
409,22.7341040681174,682,32318.09999999986
410,69.67537566803509,1834,19116.600000000228
411,29.1240771999136,847,19905.599999999882
412,45.7976024216331,1415,51199.49999999969
413,19.53458690505023,701,16286.69999999994
414,60.50510566257748,2046,61704.79999999945
415,34.44653285980534,894,38798.39999999974
416,18.235501887919607,485,27451.2000000001
417,81.68093709078319,3500,8222.799999999916
418,49.0015418905285,1816,20936.399999999812
419,22.70602257038241,769,8836.500000000035
420,16.574800214458115,637,2379.0000000000005
421,21.27806647932788,1153,15240.0
422,34.610596522647626,1821,15277.600000000091
423,50.23694325521023,1599,35126.00000000013
424,14.259914755549545,713,11264.0
425,11.825518490987912,587,4563.2999999999865
426,21.396545783225875,870,17113.59999999996
427,53.57730016080955,1861,43947.200000000164
428,19.53230280881174,654,16317.000000000062
429,57.99530408701765,2507,39148.20000000035
430,16.318135070346163,609,5876.399999999981
431,41.48852798247892,2283,12969.600000000077
432,10.025638514848463,480,12404.000000000031
433,16.829475782115676,644,7298.0
434,94.46103685311655,5169,59722.6999999992
435,33.19465085593527,1201,21741.50000000012
436,13.588384767494235,471,6553.999999999984
437,160.1442735459698,7678,74957.3999999998
438,8.406525625610206,430,10147.899999999996
439,109.43519792660676,2330,38678.40000000052
440,61.366353472644676,2406,45893.399999999434
441,17.961016596343317,563,13328.099999999964
442,55.46161413043103,2619,12893.400000000112
443,19.238010842456212,835,13479.199999999953
444,13.769999871919115,448,12698.000000000025
445,15.367554815029578,553,1661.0
446,19.625094851240178,855,4895.900000000016
447,22.83990807196786,913,3128.39999999999
448,58.44238623539573,1687,35003.0
449,13.168591711529004,960,3534.0
450,19.18792488219884,938,7933.60000000003
451,110.93548249547293,5443,9383.399999999985
452,8.999309135326957,443,4663.200000000012
453,16.092682824637553,1056,12343.5
454,47.474625949639105,1730,11121.600000000068
455,34.06468400828728,1182,12284.999999999949
456,26.06300896635893,1358,9282.400000000007
457,142.6313162846197,13703,47685.599999999504
458,10.957446264103533,673,8399.5
459,13.622608488424616,454,3233.199999999992
460,86.88537651394076,4113,38420.8
461,131.86829323580537,7861,22997.0
462,26.744039154317186,923,1491.200000000004
463,32.8612283529023,1082,6102.000000000021
464,52.74695541809895,3291,18762.5
465,19.724118964806856,915,9081.50000000001
466,58.25702082973906,2451,17449.80000000007
467,28.00379275859859,1003,13756.399999999947
468,28.144984833977034,964,1311.4999999999984
469,34.72485750619683,1252,9947.000000000045
470,18.3000582374258,566,4181.400000000011
471,11.244558295958946,600,5424.399999999986
472,71.10659363049197,2866,11260.799999999874
473,61.23287443042663,2798,2349.0
474,21.395075376450563,990,9109.799999999992
475,41.549353423258886,2085,4356.0
476,68.08767362039009,4128,25955.60000000034
477,106.60677298291424,3490,3807.3000000000484
478,29.657370250557346,1154,7963.200000000036
479,51.180103423296295,942,7007.999999999956
480,32.681149086736305,1237,13910.399999999936
481,48.575407566913,2721,10453.800000000077
482,27.5145316684301,1017,13087.199999999948
483,42.97187902983552,1174,6716.100000000043
484,24.759852959809436,553,13605.900000000049
485,37.91816145062351,1093,6362.400000000023
486,55.88707787770315,1591,6000.599999999952
487,110.80174113048142,1545,22272.5
488,255.44278614942402,12912,49365.20000000131
489,306.61374140316457,12427,99405.60000000363
490,86.50021631153739,4513,24097.5
491,66.10348183366807,2206,24490.0
492,17.33514187883344,641,8974.400000000009
493,19.77365649824791,1036,13054.0
494,20.794598770799745,960,16953.29999999996
495,96.34376174255658,3177,22640.399999999852
496,8.033248586128842,439,6750.0
497,28.059442458414818,909,15065.999999999929
498,187.38899713896572,4945,38430.69999999918
499,52.83893614987069,2810,22466.700000000194
500,219.02793549076728,11653,43937.400000000605
501,29.27166145862506,1305,14665.199999999912
502,34.81458749973677,1145,16860.600000000064
503,113.80172888927173,3044,45220.5
504,416.6577835158089,45638,10633.600000000226
505,109.2310617295829,4091,18076.100000000282
506,122.36322085215244,4075,94690.7999999982
507,151.00875774992275,5223,65488.09999999829
508,20.209491175019213,779,15301.0
509,118.46149109917636,6053,26706.39999999957
510,169.81903639176298,7741,61327.20000000151
511,77.67417969185661,1962,25840.0
512,32.71651619188338,729,23700.0
513,229.23203582036268,9277,29667.0
514,7.671049263873061,492,7140.0
515,67.87310858976417,2822,30061.70000000026
516,17.586300714272397,720,9642.7
517,111.9488158690488,4771,36174.39999999981
518,86.48680193473614,4708,50411.60000000053
519,63.50397315950733,2956,40682.399999999914
520,42.12975476177422,1355,29301.60000000017
521,95.01307511100607,2866,61064.000000000735
522,105.04187041889905,5712,94832.10000000159
523,11.1592890880971,590,9768.000000000002
524,58.978705442654785,2096,36262.60000000011
525,45.226740435132285,2101,18572.400000000023
526,117.17279869015734,6798,26203.10000000042
527,153.89665128325927,5723,33668.99999999945
528,57.68140883870918,2308,22135.700000000095
529,36.707077255056355,1555,32699.699999999822
530,104.37598397971465,3599,38920.5
531,98.21123747004012,4212,21249.0
532,9.802276342475224,393,2881.999999999997
533,36.138113853941086,956,50146.79999999969
534,52.142344124448925,1359,78584.40000000074
535,61.02675945521675,1866,90529.29999999901
536,115.10055241715752,5381,118140.99999999798
537,69.80158463383216,1776,120900.8000000013
538,165.41066511243804,9705,292985.0000000106
539,87.40073601433379,3083,101794.40000000103
540,43.26485855686126,844,51025.20000000029
541,48.875287788761945,1212,59731.20000000048
542,63.85347218270713,1670,83740.79999999974
543,98.09230480389269,3287,126912.29999999776
544,48.654573973738174,1025,71864.9999999994
545,103.52730201876622,4055,121497.20000000221
546,52.02504675714605,1048,75299.70000000007
547,134.62188319636684,5761,159686.8000000045
548,94.94915295085724,3250,137376.00000000244
549,55.55174094342952,1506,86696.50000000097
550,61.96851100336333,1791,107587.10000000124
551,103.06083660236453,2485,185030.99999999665
552,161.33556754481705,10465,232502.40000000756
553,164.87457900318742,13763,346983.59999998397
554,173.3127137938373,36936,384083.7000000138
555,174.79438572832743,35468,387752.40000002185
556,126.12080510499462,3955,77148.40000000001
557,111.33686192279005,2405,91448.99999999926
558,88.85276741915422,1917,102720.80000000107
559,109.25995279131345,2856,190313.5
560,131.48971336680577,3153,193395.6000000027
561,112.12377931693263,3176,147580.0
562,88.88652384127866,1998,86545.79999999957
563,169.8206051933197,7035,136792.49999999773
564,93.61133356077787,2045,68006.40000000058
565,170.9298554428442,8997,266959.4999999935
566,139.89167829969685,3577,166608.0
567,179.41325326328771,17587,224503.99999999194
568,135.568578041027,3564,253202.40000000506
569,150.2422657623094,5492,208650.99999999584
570,90.78042203113439,1494,126630.00000000154
571,168.30734445268354,7292,187978.4000000033
572,68.7852550326049,1283,84303.0
573,130.1037926801462,4501,112439.9999999977
574,159.51882612525952,7451,177831.39999999493
575,140.50018630502223,5462,170804.20000000382
576,94.12686703573286,2487,152703.0
577,18.290455175838076,821,13841.499999999945
578,46.25302769664771,2039,8557.5
579,70.10708503662694,3923,43524.00000000047
580,61.88192436012528,2105,48794.399999999696
581,91.761110405147,4456,71334.89999999962
582,30.5692992112841,1004,17938.799999999967
583,94.97763551097438,4439,54824.0
584,38.150651780383384,1398,19035.600000000126
585,165.07305044288276,17288,97470.0
586,20.443690355965614,778,11612.999999999949
587,65.76338559608155,2709,45667.19999999976
588,15.931663243822562,702,8517.599999999973
589,49.48651561212146,2035,29292.199999999786
590,9.576687738133687,468,5115.600000000003
591,23.20061434627121,749,11475.0
592,27.970318892208603,1077,17343.200000000084
593,71.29379955297489,4665,22800.0
594,36.77730744705536,1816,24083.90000000023
595,35.31998187108084,1242,19136.0
596,68.01485315795672,3089,8421.600000000108
597,98.68671662811758,2292,135735.59999999768
598,155.52975772811078,7627,240585.0
599,156.92545937777268,6768,242840.70000000673
600,94.44854550233552,2554,97448.0
601,20.829021451182644,550,41459.599999999955
602,28.984432782973613,718,42550.19999999976
603,70.28421698268941,1871,105570.6000000011
604,39.84816834038266,928,61104.600000000406
605,54.34154756059459,1445,88039.59999999966
606,109.85299089967945,4360,153742.399999997
607,73.65866923889308,1950,101657.6000000013
608,87.16445742837432,2767,92320.20000000083
609,129.10559213039667,9623,112465.0
610,45.74840222076146,1280,87937.5999999992
611,90.97001456215472,3475,115817.39999999835
612,81.23695789587505,2227,94476.59999999923
613,46.9892986799008,1242,32133.200000000223
614,62.65252033808179,1676,47717.899999999674
615,33.215787594821414,911,49814.49999999978
616,61.72814111643305,1788,81064.5
617,14.799768011007071,342,21962.0
618,37.10863734723843,1050,45715.0
619,26.851407184786368,686,42882.20000000024
620,26.405159733062202,999,27439.199999999855
621,28.86051059886237,932,34148.400000000176
622,20.122862793886547,747,21918.999999999905
623,64.03487433268471,2631,49909.199999999444
624,52.59997750726497,2096,48196.199999999706
625,20.644106208077627,634,20872.600000000093
626,22.18558917022466,808,27539.399999999892
627,61.34914590998282,2124,58428.0
628,31.296766198872092,775,31553.600000000166
629,23.137530400070283,763,19481.800000000094
630,9.97881791009516,389,14994.000000000035
631,34.680845109358025,797,45215.400000000154
632,62.179429109221005,1679,49501.199999999626
633,68.96814037008423,2038,61834.30000000074
634,65.96382149376839,2592,70132.5000000004
635,32.217284289060046,972,36086.40000000023
636,53.66029034651456,2483,44625.0
637,41.79552718018604,1187,38169.600000000275
638,44.8116368003129,2090,22579.39999999981
639,35.005719060703036,1093,35242.000000000095
640,21.140726648988128,499,25646.399999999914
641,110.21160105687675,8022,73358.99999999856
642,29.567460464052743,1032,31054.600000000173
643,19.47254828963256,608,15918.299999999948
644,20.87343955987562,572,19666.19999999992
645,31.468028869942497,1285,28314.0
646,36.44263116432541,1175,41886.0
647,21.751878589833936,796,26615.60000000012
648,71.8010863497536,2155,53404.0
649,77.08631616489583,5487,55815.6000000007
650,36.91861553714522,1226,24915.0
651,13.64931341603801,541,15974.0
652,23.176589060808038,813,15043.60000000007
653,14.469179523693363,451,17784.79999999998
654,33.352661526375456,1729,30962.0
655,17.77014872251774,340,11308.799999999961
656,23.4419253003364,915,23323.400000000118
657,24.038987664355847,921,24440.80000000012
658,23.478829313340672,1293,16086.19999999992
659,22.218213815388122,955,18865.000000000007
660,18.41924054246726,504,13574.400000000043
661,22.938768257489517,780,19770.60000000001
662,34.62748849570305,1213,13780.200000000084
663,46.261902955950376,1149,40800.0
664,100.10792145939823,3847,39813.600000000704
665,57.01320206516714,2240,5386.5
666,97.9364436749864,3897,70547.0
667,123.55643882875363,7218,82209.0
668,48.86589650224267,2205,40033.199999999655
669,60.899503260092224,2004,60912.000000000575
670,24.904437320395694,669,28886.799999999865
671,27.919436432140422,887,33650.10000000019
672,123.11382800365364,6343,85363.59999999932
673,35.65312789535729,1133,16153.5
674,34.8360722117538,1064,28001.399999999845
675,75.3772653695641,2722,72549.3000000003
676,20.69784734408081,1028,22264.0
677,9.29828319574195,371,6762.0
678,20.845637049509758,628,12213.000000000051
679,50.839208233594704,2923,25557.59999999975
680,14.38725504315013,567,12883.799999999956
681,35.007178248619105,1282,32524.199999999797
682,12.87605151405676,474,10271.40000000003
683,55.96524603870227,2200,30481.799999999697
684,7.040524575595357,255,4220.600000000005
685,71.73193866217491,5028,21671.99999999966
686,49.21168438395979,3182,28749.699999999775
687,27.68433569120282,1217,16073.399999999923
688,40.892511554961075,1528,22789.599999999806
689,34.71603939144293,716,44400.0
690,18.731718224590313,690,37865.10000000016
691,22.55756850907336,572,10434.0
692,32.479752385028924,1117,44010.40000000022
693,24.790669965703906,604,30550.5
694,27.613680965706106,829,31231.19999999987
695,19.234162543013355,685,29803.399999999892
